Role,brand,total,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15
,Xpatweb,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,A2A,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
,CSG (Compliance Solutions Group),1,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
,HR & IR Solutions,1,0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,
,LabourNet,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,MRA (Management Research Association),1,0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
,Sage HR & Payroll,1,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,TSS (Training & Support Solutions),1,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
,CRS Technologies,1,0,0.0,1.0,0.0,,,,,,,,,,,
,Global Business Solutions,1,0,1.0,0.0,0.0,,,,,,,,,,,
,LabourNet,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Sage South Africa,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Bonitas Medical Fund,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
,Discovery Health,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,
,FedHealth,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
,GEMS (Government Employees Medical Scheme),1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
,HealthBridge,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,HealthConnect,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,MediSwitch,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Medscheme,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Momentum Health,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,
,Clicks Pharmacy,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Dis-Chem Pharmacy,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Medicare Health,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Medipost Pharmacy,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Medirite Pharmacy,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,BBD,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Britehouse,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
,Derivco,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Dynamic Visual Technologies (DVT),1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Entelect,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Glucode,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
,Khonology,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,
,SovTech,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
,Synthesis Software Technologies,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,
,Specialised Applications,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Specialized Engineering Solutions,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Specialized Solar Systems,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Go Volunteer Africa,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Projects Abroad,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Volunteer Abroad,1,0,0.0,1.0,0.0,,,,,,,,,,,
,Volunteer South Africa,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Apostil.co.za,1,1,0.0,0.0,0.0,,,,,,,,,,,
,DocAssist South Africa,1,0,0.0,1.0,0.0,,,,,,,,,,,
,SA Migration International,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Visa Logistics,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Intergate Visalink,1,0,0.0,1.0,,,,,,,,,,,,
,Move Up,1,0,1.0,0.0,,,,,,,,,,,,
,VFS Global,1,1,0.0,0.0,,,,,,,,,,,,
,IBN Immigration Solutions,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Move Up,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,VFS Global,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Visa Box,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,The Visa Company,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Travel Visa Pro,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,VFS Global,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,VisaHQ,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,TLScontact,1,0,1.0,,,,,,,,,,,,,
,VFS Global,1,1,0.0,,,,,,,,,,,,,
,Intergate Visalink,1,0,1.0,0.0,,,,,,,,,,,,
,TLScontact,1,0,0.0,1.0,,,,,,,,,,,,
,VFS Global,1,1,0.0,0.0,,,,,,,,,,,,
,Black Pen Immigration,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,IBN Immigration Solutions,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Immigration South Africa,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration Service,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,SA Migration International,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration,1,0,1.0,0.0,,,,,,,,,,,,
,Intergate Immigration,1,1,0.0,0.0,,,,,,,,,,,,
,Le Roux Attorneys,1,0,0.0,1.0,,,,,,,,,,,,
,Global Visa Services,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Immigration South Africa,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Sable International,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,VisaPro,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration,1,0,0.0,1.0,,,,,,,,,,,,
,Intergate Immigration,1,1,0.0,0.0,,,,,,,,,,,,
,Xpatweb,1,0,1.0,0.0,,,,,,,,,,,,
,Black Pen Immigration,1,0,0.0,1.0,0.0,,,,,,,,,,,
,IBN Immigration Solutions,1,0,0.0,0.0,1.0,,,,,,,,,,,
,SA Migration,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Black Pen Immigration,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Intergate Immigration,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Xpatweb,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Black Pen Immigration,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,IBN Immigration Solutions,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration Service,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,SA Migration Services,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Chetan Immigration Services,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Immigration South Africa,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Intergate Immigration Services,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,VisaPro,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration,1,0,0.0,1.0,0.0,,,,,,,,,,,
,Migrate Immigration,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Visa Box,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Move Up,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,SW Global,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Visa Box,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Visa Logistics,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Visa South Africa,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,South Africa Visa,1,0,1.0,,,,,,,,,,,,,
,VFS Global,1,1,0.0,,,,,,,,,,,,,
,Black Pen Immigration,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,IBN Immigration Solutions,1,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,Move Up,1,0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
,SA Migration Services,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
,Visa Box,1,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
,Xpatweb,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
,Global Visas,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
,Immigration South Africa,1,0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,
,Intergate Immigration,1,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
,South African Visa Experts,1,0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
,VFS Global,1,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,VisaPro,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
,VFS Global,1,1,0.0,0.0,,,,,,,,,,,,
,Visa Box,1,0,0.0,1.0,,,,,,,,,,,,
,MDS VisaPak,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,TLScontact,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,VFS Global,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Visa Box,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Visa Logistics,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,VFS Global,1,1,0.0,0.0,,,,,,,,,,,,
,Visa Box,1,0,0.0,1.0,,,,,,,,,,,,
,AIMS Immigration,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
,Cape Town Immigration,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Global Migration Solutions,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,
,Immigration Advisory Services,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
,Immigration South Africa,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Intergate Immigration Services,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
,Sable International,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,VisaPro,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Xpatweb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,
,Black Pen Immigration,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Intergate Immigration,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Visa Box,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Xpatweb,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,IBN Immigration Solutions,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Intergate Immigration Service,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Relocation Africa,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,
,SA Migration Services,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Visa Immigration SA,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
,Work Visa South Africa,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Global Migration Solutions,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
,Immigration South Africa,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
,Intergate Immigration,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Pathways to South Africa,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,
,SA Migration,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
,Sable International,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,
,VFS Global,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,VisaSouthAfrica,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Black Pen Recruitment,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Intergate Immigration,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Pro-edge Solutions,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,VisaCorp,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Xpatweb,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration,1,0,1.0,,,,,,,,,,,,,
,Intergate Immigration,1,1,0.0,,,,,,,,,,,,,
,Black Pen Immigration,1,0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
,IBN Immigration Solutions,1,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,
,Intergate Immigration Service,1,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
,Relocation Africa,1,0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
,SA Migration International,1,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
,VisaBox,1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,Fragomen,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Global Visa Support,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,
,Immigration SA,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,
,Intergate Immigration,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Sable International,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,South African Visa,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
,VFS Global,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
,Visa HQ,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Work Permit South Africa,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
,Black Pen Immigration,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Global Migration SA,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Move Up,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Visa Box,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Black Pen Immigration,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,IBN Immigration Solutions,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Intergate Immigration Service,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,SA Migration International,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Global Visa Support,1,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
,Immigration SA,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
,Intergate Immigration Services,1,0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
,Sable International,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
,VFS Global,1,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,VisaPro,1,0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,
,Xpatweb,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
,VFS Global,1,0,1.0,,,,,,,,,,,,,
,Xpatweb,1,1,0.0,,,,,,,,,,,,,
,Black Pen Immigration,1,0,0.0,1.0,0.0,,,,,,,,,,,
,Global Migration SA,1,0,0.0,0.0,1.0,,,,,,,,,,,
,VisaCorp,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Black Pen Immigration,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
,IBN Immigration Solutions,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
,Immigration South Africa,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
,Intergate Immigration Service,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,
,Relocation Africa,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
,SA Migration International,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,
,Black Pen Immigration,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Visa Box Immigration,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Xpatweb,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Black Pen Immigration,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,IBN Immigration Solutions,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Intergate Immigration,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
,Move Up,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
,Relocation Africa,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
,SA Visa Experts,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Xpatweb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,
,Fragomen,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,
,Global Migration Solutions,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
,Immigration South Africa,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Intergate Immigration Services,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Newland Chase,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,
,Sable International,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
,VFS Global,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Visa and Immigration Services,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,WorkPermit.com,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
,Xpatweb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
,Intergate Immigration,1,0,0.0,1.0,,,,,,,,,,,,
,VFS Global,1,0,1.0,0.0,,,,,,,,,,,,
,Black Pen Immigration,1,0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
,IBN Immigration Solutions,1,0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,
,Immigration South Africa,1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,Intergate Immigration Service,1,0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
,SA Migration Services,1,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,
,Black Pen Immigration,1,0,1.0,,,,,,,,,,,,,
,Intergate Immigration,1,1,0.0,,,,,,,,,,,,,
,Immigration South Africa,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Intergate Immigration Services,1,0,0.0,1.0,0.0,,,,,,,,,,,
,VFS Global,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Visa and Immigration Services,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Black Pen Immigration,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Intergate Immigration,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Move Up,1,0,0.0,1.0,0.0,,,,,,,,,,,
,Xpatweb,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Black Pen Immigration,1,0,1.0,0.0,0.0,,,,,,,,,,,
,IBN Immigration Solutions,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Intergate Immigration,1,1,0.0,0.0,0.0,,,,,,,,,,,
,SA Migration International,1,0,0.0,1.0,0.0,,,,,,,,,,,
,CSG Immigration,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Fragomen,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,New World Immigration,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Sable International,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,VisaSouthAfrica,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,VFS Global South Africa,1,1,,,,,,,,,,,,,,
,**Fragomen**,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,**Global Migration Solutions**,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,**Sable International**,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,**Visa and Immigration Services**,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,**Visas for South Africa**,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,ENSafrica,1,1,0.0,0.0,0.0,,,,,,,,,,,
,IBN Immigration Solutions,1,0,0.0,1.0,0.0,,,,,,,,,,,
,Sable International,1,0,1.0,0.0,0.0,,,,,,,,,,,
,Xpatweb,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Deloitte South Africa,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,KPMG South Africa,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Accenture South Africa,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,BCG (Boston Consulting Group),1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,
,Deloitte South Africa,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,EY South Africa,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,
,Korn Ferry,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
,McKinsey & Company South Africa,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Mercer South Africa,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
,PwC South Africa,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Skills Development Agency,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
,Talent Solutions,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
,Adcorp,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Afrizan Personnel,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Kelly,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Manpower South Africa,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Talent Africa,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Black Pen Immigration,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Global Migration SA,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
,IBN Immigration Solutions,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Intergate Immigration,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Migrate With Q,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
,Relocation Africa,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
,SA Migration International,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Visa 4 SA,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
,Black Pen Immigration,1,0,0.0,1.0,,,,,,,,,,,,
,Intergate Immigration,1,1,0.0,0.0,,,,,,,,,,,,
,Black Pen Immigration,1,0,0.0,1.0,0.0,,,,,,,,,,,
,Move Up,1,0,0.0,0.0,1.0,,,,,,,,,,,
,Visa Box,1,1,0.0,0.0,0.0,,,,,,,,,,,
,Black Pen Immigration,1,0,0.0,0.0,1.0,0.0,,,,,,,,,,
,Global Migration SA,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,Intergate Immigration,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,VFS Global,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,EasyVisa,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Global Citizen Solutions,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Immigration Consultants of South Africa,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
,Immigration South Africa,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Intergate Immigration Services,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,
,Sable International,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Visa South Africa,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,Xpatweb,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,
,Black Pen Immigration,1,0,0.0,1.0,0.0,0.0,,,,,,,,,,
,IBN Immigration Solutions,1,0,0.0,0.0,0.0,1.0,,,,,,,,,,
,Intergate Immigration,1,0,1.0,0.0,0.0,0.0,,,,,,,,,,
,Xpatweb,1,1,0.0,0.0,0.0,0.0,,,,,,,,,,
,Auras Immigration,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,
,Fragomen,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
,Global Migration Solutions,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
,Immigration South Africa,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
,Intergate Immigration,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
,Sable International,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
,Visa and Immigration Services,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
,VisaPro,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
,Work Visa Services,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
,Visa Box,1,0,1.0,0.0,,,,,,,,,,,,
,Xpatweb,1,0,0.0,1.0,,,,,,,,,,,,
,Chetans Immigration Services,1,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,
,Global Migration Solutions,1,0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
,Immigration South Africa,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,
